I189	International Sensor Systems, Inc
I190	International Services Corp
I191	International Signal & Control Corp
I192	International Telephone and Telegraph Corporation
I193	The International Telesis Company, Inc
I194	International Thermal Instrument Co
I195	International Training Consultants, Inc
I196	Interocean Systems, Inc
I197	Interpace Corporation
I198	Interplan Corporation
I199	Interpoll Incorporated
I200	Interpretation Systems Incorporated
I201	InterScan Corporation
I202	Interscience, Inc
I203	Intersea Research Corporation
I204	Intersil, Inc
I205	The Interstate Folding Box Company
I206	Interstellar, Ltd
I207	Interstudy
I208	Intertechnology Solar Corporation
I209	Intertel Incorporated
I210	Inter X Research Corporation
I211	Invention Marketing Incorporated
I212	Ion Exchange Products, Inc
I213	Ionics, Incorporated
I214	Ionic Solar, Inc
I215	IOTA Engineering, Incorporated
I216	Iowa Industrial Hydraulics, Inc
I217	Ipco Hospital Supply Corporation
I218	IPL, Inc
I219	The Ironsides Co
I220	Iroquois Research Institute
I221	IRT Corporation
I222	A D Isaacs Associates, Inc
I223	Isaac’s Lab Stock
I224	Isolab Inc
I225	Isolantite Manufacturing Company
I226	Isothermics, Inc
I227	Isovac Engineering, Inc
I228	I-t’an Yu, Consulting Engineer
I229	ITC, Inc
I230	Itek Corporation
I231	Iten Fibre Co
I232	Ithaco Inc
I233	ITI Electronics, Inc
I234	U International Corporation
I235	George Ivanoff Consultants
I236	Ivy Electronics, Inc
I237	IXI Laboratories Inc
J001	Jaca Corporation
J002	Jackson Foundation for Medical Education and Research
J003	The Jackson Laboratory
J004	Jacobs Associates
J005	Jacobs Engineering Group Inc
J006	Jacobs-Winston Laboratories Inc
J007	Jacoby-Tarbox Corp
J008	Jamaica Water Properties, Inc
J009	Jamesbury Corp
J010	James River Limestone Company, Inc
J011	Jamestown Paint and Varnish Co
J012	Jamieson Laboratories
J013	Janel Laboratories
J014	Janeway Engineering Co
J015	Jard Company
J016	Jaycor
J017	Jaycor
J018	T Jayne Co
J019	JBF Scientific Corporation
J020	JCL Clinical Research Corporation
J021	J-D Enterprises
J022	Jedco Chemical Corporation
J023	Jemco, Inc
J024	Jenkins Laboratories Inc
J025	Jenny Engineering Corporation
J026	Jensen Instruments
J027	Rolf Jensen & Associates, Inc
J028	Jensen Salsbery Laboratories
J029	Jerome Underground Transmission Equipment, Inc
J030	Jet Aeration Company
J031	Jetel Company
J032	JFT Associates
J033	J G Engineering Research Associates
J034	JGM Associates, Inc
J035	JHK & Associates
J036	Jim Walter Corporation
J037	J&J Marine Diving Company
J038	Jodon Engineering Associates, Inc
J039	Stephen P Joffre & Assocs
J040	Johner Manufacturing Corporation
J041	Johns-Manville Corporation
J042	A Johnson Laboratory
J043	Johnson Controls, Inc
J044	E F Johnson Co
J045	Johnson Engineering Company
J046	Johnson & Johnson
J047	Johnson Laboratories, Inc
J048	Lawrence Johnson Associates, Inc
J049	Johnson Products Co, Inc
J050	Johnson Rubber Company
J051	S C Johnson & Son, Inc
J052	Wm B Johnson and Associates, Inc
J053	Jon B Jolly Inc
J054	Jones-Blair Company
J055	Jones Chemicals, Inc
J056	Jones & Stokes Associates, Inc
J057	Jordan, Apostal, Ritter Associates, Inc
J058	Edward C Jordan Co, Inc
J059	Roy Jorgensen Associates, Inc
J060	Joslyn Manufacturing and Supply Co
J061	Jotun-Baltimore Copper Paint Co
J062	Joseph M Joyce & Associates
J063	Joy Manufacturing Company
J064	J-Tec Associates, Inc
J065	JTI Corporation
J066	Juarez and Associates, Inc
J067	Judson Research & Mfg Co
J068	Julie Research Laboratories, Inc
J069	Jung Products Inc
J070	JWK International Corporation
J071	JWM Corporation
K001	Klipsch and Associates, Inc
K001	Knudsen Corporation
K001	K&L Microwave Inc
K001	KMS Fusion, Inc
K001	KMS Industries, Inc
K001	Klein Associates, Inc
K001	Klotzbach Associates
K001	Kadlec Associates
K001	Morris Knowles Incorporated
K001	Knowlton Brothers
K002	Kahle Engineering Company
K003	Kahl Scientific Instrument Corp
K004	Kahn and Company, Inc
K005	Kaiser Aluminum & Chemical Corporation
K006	Kaiser Cement Company
K007	Martin L Kaiser, Inc
K008	Kalart Victor Corp
K009	Kallen & Lemelson
K011	Kaltec Scientific Instrument Inc
K012	Kalvar Corporation
K013	Kaman Corporation
K014	Kevcx Corporation
K014	Kan-Du Tool & Instrument Corp
K015	Kane-Miller Corporation
K016	Kansas City Testing Laboratory
K017	Kaple Lumber Co Inc
K018	Kappa Systems, Inc
K019	Kappe Associates Inc
K020	The Kar Laboratory
K021	William Karp Consulting Company, Inc
K022	Kase Equipment Corporation
K023	Kasper Foundry Co
K024	G S Kass & Associates, Ltd
K025	Kastar, Inc
K026	Katy Industries, Inc
K027	Richard A Katzman Consultant
K028	Kaufman Glass Company
K029	Kayex Corp
K030	Kay-Fries, Incorporated
K031	Kay Laboratories, Inc
K032	Kaysam Corp of America
K033	KBG Corporation
K034	KDA
K035	Keane Associates, Inc
K036	A T Kearney, Inc
K037	Keating of Chicago, Incorporated
K038	Keck-Craig Associates
K039	Keebler Company
K040	Keene Corporation
K041	Kees Surgical Specialty Co
K042	Kegelman Bros
K043	Keithley Instruments, Inc
K044	Kelch Manufacturing Corporation
K045	Kelchner Engineering and Design Company
K046	Kellett Corporation
K047	Kelley Company, Inc
K048	Kellogg Company
K049	Kellogg Corporation
K050	Kcllwood Company
K051	Kelly Scientific Corporation
K052	Kelmore, Inc
K053	Kemlite Laboratories, Inc
K054	Kemlon Products & Development Co
K055	Kemper-Behavioral Science Associates, Inc
K056	Kemtron Electron Products, Inc
K057	Kendall Associates
K058	Kendall Infrared Laboratories
K059	Kendrick & Company
K060	Kennametal Inc
K061	Kennecott Copper Corporation
K062	M S Kennedy Corporation
K063	Kenrich Petrochemicals Inc
K064	Kentucky Testing Laboratory Corp
K065	Kenvirons, Inc
K066	Kenyon Enterprises
K067	Kenyon Magnetics, Inc
K068	Keramco Refractories
K069	Kerr-McGee Corporation
K070	Kessler-Ellis Products Company
K071	Ketron, Incorporated
K072	Charles F Kettering Research Laboratory
K073	Keuffel & Esser Co
K075	Kewaunee Scientific Equipment Corporation
K076	Keyan Industries Inc
K077	Key Polymer Corporation
K078	Keystone Battery Corporation
K079	Keystone Color Works, Inc
K080	Keystone Computer Associates, Inc
K081	Keystone Consolidated Industries, Inc
K082	Keystone Electronic Corporation
K083	KFC Systems Analysis, Fiber Ash Group
K084	Kice Metal Products Co, Inc
K085	Walter Kidde & Company, Inc
K086	Killalea Associates, Incorporated
K087	Kilpatrick Associates Inc
K088	Kimball International, Inc
K089	Kimball Physics, Inc
K090	Kimberly-Clark Corporation
K091	Kin Associates Inc
K092	Kinco Inc
K093	Kindler Associates
K094	Kinetic Dispersion Corporation
K095	Kinetics Corporation
K096	King Industries, Inc
K097	King Laboratories, Inc
K098	King Radio Corp
K099	Kings Electronics Co, Inc
K100	Kinnetic Laboratories, Inc
K102	Kirkman Laboratories, Inc
K103	T F Kirkman Inc
K104	Kisco Company, Inc
K105	Kistler-Morse Corporation
K106	Kitts Design Associates, Inc
K107	KKBNA, Consulting Engineers
K108	Charles Klabosh, Consultant
K111	KLI, Inc
K118	KNS Companies Incorporated
K120	Koba Associates, Inc
K121	Koch Industries, Inc
K122	Peter F Koch and Associates, Inc
K123	Louis Koenig Research
K124	E F Koetsch «&. Associates
K125	Kohler Co
K126	Kohler-General, Inc
K127	Frederick H Kohloss & Associates, Inc
K128	H Kohnstamm & Co, Inc
K129	Kolar Enterprises, Inc
K130	Kolmar Laboratories, Inc
K131	Kometco, Inc
K132	Konigsberg Instruments, Inc
K133	Kontes
K134	NEW JERSEY (cont) Kooltronic, Inc
K135	Koppers Company, Inc
K136	Korfund Dynamics Corporation
K137	Kornylak Corporation
K138	Koss Corp
K139	KPFF Consulting Engineers
K140	Allen L Kracower & Associates, Inc
K141	Kraft Apparatus, Inc
K142	Kraft, Inc
K143	Krall Management Incorporated
K144	H Kramer & Co
K145	Kratos Inc
K146	Krause Milling Company
K147	Krause Plow Corp
K148	Kremers-Urban Company
K149	Kreonite, Incorporated
K150	Irving P Krick Associates, Inc
K151	Kroger Company
K152	Krohn-Hite Corporation
K153	KRS Associates, Inc
K154	Kryptonics, Inc
K155	KTA-Tator Associates, Inc
K156	Kuakini Medical Center
K157	Kulicke And Sofia Industries, Inc
K158	Kulite Semiconductor Products, Inc
K159	Kurth Malting Corporation
K160	Kurz-Kasch, Inc
K161	Kuss Corporation
K162	Kussmaul Electronics Co Inc
K163	Kyros Corp
L001	Luckey Laboratories, Incorporated
L001	The Lifwynn Foundation
L001	Lummus Industries
L001	Lindberg Corporation
L001	Erik A Lindgren & Associates, Inc
L001	Louisville Testing Laboratory, Inc
L001	Lightning & Transients Research Institute
L001	LaBarge, Inc
L001	Laclede Gas Company Laboratory
L001	Laclede Gas Laboratories
L001	Linde Hydraulics Corporation
L001	Lord Kinematics
L001	Linden Laboratories, Inc
L001	Lindau Chemicals Inc
L002	Labconco Corporation
L003	Lab Fabricators Co
L004	Labindustries
L005	Laboratory for Comparative Biochemistry
L006	Laboratory for Fluid Power
L007	Laboratory Instrumentation Services, Inc
L008	Laboratory Research Enterprises, Inc
L009	Labor Research Association, Inc
L010	Lab Products, Inc
L011	Laclede Gas Company
L012	Laclede Steel Co
L013	Ladd Research Industries, Inc
L014	Lad Electro-Systems, inc
L015	Ladish Co
L016	Lafayette Instrument Co
L017	La France Manufacturing Company
L018	Lahey Clinic Foundation
L019	Laikin Optical Corp
L020	Lake Shore Cryotronics, Inc
L021	Lamaur, Inc
L022	Karl Lambrecht Corporation
L023	La Motte Chemical Products Company
L024	Lamports Company
L025	Lamson & Sessions Co
L026	Lancaster Laboratories, Inc
L027	Lancer Chemical Inc
L028	Lancer Electronics Corporation
L029	Landis & Gyr N A, Inc
L030	Land O’Lakes Inc
L031	The Landsberg Consultant
L032	Langston Laboratories, Inc
L033	Lankard Materials Laboratory, Inc
L034	Lansmont Corporation
L035	Lanson Industries, Inc
L036	Lapuck Laboratories
L037	La Rocca Science Laboratories, Inc
L038	W T LaRose & Associates, Inc
L039	Larox Research Corp
L040	Larson Aero Development
L041	Roland S Larson & Associates
L042	Las Advertising & Industrial Art
L043	La Salle Steel Company
L044	Laser Holography Inc
L045	Lasermation, Inc
L046	Lasermetrics, Inc
L047	Laser Nucleonics Inc
L048	Laser Optics, Inc
L049	Laser Precision Corporation
L050	Laser Technology Inc
L051	Las-Lab Company
L052	Lathrop Paulson Company
L053	Lava Crucible-Refractories Co
L054	LaWall and Harrisson Research Laboratories, Inc
L055	A C Lawrence Leather Co
L056	Lawrence Aviation Inc
L057	Lawrence Electronics Company
L058	Lawrence Engineering, Inc
L059	Lawrence-Leiter & Company
L060	Lawter Chemicals, Inc
L061	The Lea Manufacturing Company
L062	K T Lear Associates, Inc
L063	Learning & Development Clinic
L064	Lea Ronal Inc
L065	Lear Siegler Inc
L066	Leberco Laboratories
L067	LeBlanc Research Corporation
L068	LeBlond Inc
L069	Leco Corporation
L070	Lectroetch Company
L071	Ledoux & Co, Inc
L072	Lee Foundation for Nutritional Research
L073	Leemis Marketing Consultants, Inc
L074	Lee Pharmaceuticals
L075	Leesona Corp
L076	Le Fiell Mfg Co
L077	Legrady Corp
L078	Lehighton Electronics, Inc
L079	The Lehigh Valley Laboratories, Inc
L080	Lely
L081	Lemert Engineering Co Inc
L082	Lemont Scientific, Inc
L083	Lengor Incorporated
L084	Lenox China, Inc
L085	Reid H Leonard Chemical Laboratory
L086	LeSchack Associates, Ltd
L087	Lester Associates, Inc
L088	Lester Laboratories, Inc
L089	Lever Brothers Company
L090	C Lever Co, Inc
L091	Mervin N Levey Company
L092	Levi Strauss & Co
L093	Lew Associates
L094	D A Lewis Associates, Inc
L095	The Lewis Engineering Co
L096	Samuel R Lewis Associates, Inc
L097	Lewis & Saunders, Inc
L098	Lexalite International Corporation
L099	LFE Corporation
L100	L’Garde, Inc
L101	LGL Limited—U S Inc
L102	Libbey-Owens-Ford Company
L103	Liberty Industries, Inc
L104	Liberty Mutual Insurance Companies
L105	LI-COR Inc
L106	Life Energies Research Institute, Inc
L107	Life Sciences, Inc
L108	Life Sciences, Inc
L109	Life Systems, Inc
L111	Liggett Group Inc
L119	Lindsay Olive Growers
L120	Linear Alpha, Inc
L121	Line Fast Corporation
L122	Linguistic Systems, Inc
L123	Linkabit Corporation
L124	Linton & Co, Inc
L125	The Lionel Corporation
L126	Lipe-Rollway Corp
L127	Thomas J Lipton Inc
L128	Liquid Crystal Technology, Inc
L129	Lisle Computer Corporation
L130	Lith-Kem Co
L131	Arthur D Little, Inc
L132	Roy Littlejohn Associates, Inc
L133	Littleton Research and Engineering Corp
L134	Litton Industries, Inc
L135	LKC Systems, Inc
L136	Lloyds E/D Research Co
L137	LND, Inc
L138	LNK Corporation, Inc
L139	LNP Corporation
L140	LNR Communications Inc
L141	Locke Insulators Inc
L142	Lockheed Corporation
L143	Lockwood, Andrew & Newman, Inc
L144	Loctite Corp
L145	Locus, Inc
L146	Albert Loeffler & Company, Inc
L147	Loews Corporation
L148	Logic Systems, Inc
L149	Logimetrics Inc
L150	Logistics Management Engineering, Inc
L151	Logistics Research
L152	Logitek Inc
L153	Londe-Parker-Michels, Inc
L154	Lone Star Industries, Inc
L155	Long/Davy Associates
L156	Long Island Lighting Company
L157	Lorain Electronics Corporation
L158	Loral Corporation
L159	Lorch Devices
L160	Hughson Chemicals L16O.2 Lord Corporation
L161	R V Lord & Associates, Inc
L162	Lorelei Corporation
L163	Lorenzi, Dodds & Gunnill Inc
L164	Lory Industries, Inc
L165	Louis Engineering
L166	Louisiana-Pacific Corporation
L167	Louisville Cement Co
L169	Loureiro Engineering Associates
L170	Lovelace Medical Center
L171	Loveland Industries, Inc
L172	Lowell Observatory
L173	Lowe Paper Company
L174	John L Lowery and Associates
L175	Lowry Manufacturing, Inc
L176	The LTV Corporation
L177	Lubell Laboratories Inc
L178	D Lubman & Associates
L179	Lubricant Consultants, Inc
L180	The Lubrizol Corporation
L181	Lucero & Associates
L183	Ludlow Industries, Inc
L184	Geo-Atmospherics Corporation GlOl Luft Instruments, Inc
L185	C H Luhrs
L186	Lukens Steel Company
L187	Lumitron Corporation
L189	Lundstrom Laboratories, Inc
L190	GLEN HEAD Lundy Electronics & Systems, Inc
L191	L A Lux Company
L192	Luzier Personalized Cosmetics
L193	LWFW. Inc
L194	Lycott Environmental Research Company
L195	Lydaii Inc
L196	Lynch Communication Systems Inc
L197	Lytron, Inc
M001	Master International Corp
M001	Master Electronic Controls
M001	Materials Handling Systems, Inc
M001	Massachusetts Materials Research, Inc Lehigh Testing Laboratories
M001	Mast Development Company
M001	J Ray McDermott & Company Inc
M001	Macro Systems, Inc
M001	Massachusetts Materials Research, Inc
M001	Maas & Waldstein Co
M001	Materials Electronic Products Corp
M001	Material Concepts, Inc
M001	Mater Engineering
M002	Mac Dermid, Inc
M003	Monsolar, Inc
M003	MacDonald Engineering
M003	Minority Engineers of Louisiana (MEL), Inc
M003	Monsanto Research Corporation
M003	Mooney Engineering, Inc
M004	Machinecraft, Inc
M005	Mack Electric Devices, Inc
M006	MacMillan Research
M007	John S MacNeill Jr, PC
M008	M/A-COM, Inc
M009	Macro Corporation
M010	Macrodyne, Inc
M012	R H Macy Sc Co, Inc
M013	Magic American Chemical Corporation
M014	Magic Marker Corporation
M015	Magna Research Inc
M016	Magnetic Corporation of America
M017	Magnetic Engineering Associates, Inc
M018	Magnetic Marketing Corp
M019	Magnetic Research, Inc
M020	Magnetics International, Inc
M021	Magnetronics Controls, Inc
M022	Magnolia Laboratory
M023	Magnuson Engineeers, Inc
M024	Makai Ocean Engineering, Inc
M025	Mako Compressors, Inc
M026	Malco Plastics, Inc
M027	Malco Products, Inc
M028	Mallet And Company, Inc
M029	Mallinckrodt, Inc
M030	F H Maloney Co
M031	Management Advisiory Services, Inc
M032	Management Consultants Unlimited, Inc
M033	Management Design, Inc
M034	Management Engineers Incorporated
M035	Management Information Corporation
M036	Management Research & Development Institute
M037	Management Science Associates
M038	Management Techniques
M039	Managistics Associates
M040	Manalytics, Inc
M041	Manchester Laboratories, Inc
M042	Mandate Corporation
M043	Man Factors, Inc
M044	Mangone Laboratory, Inc
M045	Mangrove Systems, Inc
M046	Manhattan Industries, Inc
M047	The B Manischewitz Co
M048	I Mankind Research Unlimited, Inc
M049	Manlabs, Inc
M050	Roy Mann Associates, Inc
M051	Manostat Corporation
M052	Mantaline Corporation
M053	C L Mantell and Associates
M054	Mapco Inc
M055	The Map Corporation
M056	Maple Island, Inc
M057	Maps Incorporated
M058	Marathon Manufacturing Company
M059	Marathon Oil Company
M060	MARC Analysis Research Corporation
M061	Marchak Engineering & Mfg Co
M062	Marchand Electronic Laboratories, Incorporated
M063	Marche Instruments, Inc
M064	Marcus & Gordon, Inc
M065	Maremont Corporation
M066	Margeotes/Fertitta, Inc
M067	Maria Collins Inc
M068	Mar, Incorporated
M069	Marine Biological Consultants, Inc
M070	Marine Colloids, Inc
M071	Marine Electric Corporation
M072	Marine Environmental Services
M073	Marine Inspection Engineers, Inc
M074	Marineland, Incorporated
M075	Marineland of The Pacific Biological Laboratory
M076	Marine Management Systems, Inc
M077	Marine Products Co
M078	Marine Research & Planning, Inc
M079	Marine Resources, Inc
M080	Marine Safety Equipment Corporation
M081	Marine Science Consortium
M082	Marion Laboratories, Inc
M083	Maritime Dynamics, Incorporated
M084	Mark-Five Industries, Inc
M085	Markley Laboratories, Inc
M086	Mark Resources, Inc
M087	Marks Polarized Corporation
M088	Marlane Development Co Inc
M089	Marlen Research Corp
M090	The Marley Company
M091	The Marley Organization, Inc
M092	Marlow Industries, Inc
M093	Marlyn Engineering Corporation
M094	Marotta Scientific Controls, Inc
M095	Marshall Oil Co, Inc
M096	Marsh-McBimey, Inc
M097	Marsh & McLennan, Incorporated
M098	Mars, Inc
M099	Marstan Chemical Laboratory
M100	Martel Laboratories, Inc
M102	James W Martin & Associates
M103	Martin Marietta Corporation
M104	Martin Research Ltd
M105	Martis Associates
M106	Maruman Integrated Circuits, Incorporated
M107	Marvalaud, Inc
M108	Maryland Nuclear Medicine Laboratory
M109	C H Masland & Sons
M111	Mason-Renshaw Industries
M115	Masterwork, Inc
M120	Materials Management Systems Inc
M121	Materials Research Corporation
M122	Materials Research, Inc
M123	Materials Research Laboratory, Inc
M124	Materials Sciences Corporation
M125	Materials Technology Corporation
M126	Material System Analysts
M127	Mateson Chemical Corp
M128	Mathematica, Inc
M129	Mathematical Applications Group, Inc
M130	Mathematical Sciences Northwest, Inc
M132	Mathews Research
M133	The Matlin Company, Inc
M134	Matrecon, Inc
M135	Matrix Corporation
M136	Matrix, Inc
M136	Matrix, Inc
M137	Matthey Bishop, Inc
M138	Maurer Engineering, Inc
M139	Maury Microwave Corporation
M140	Maxwell Laboratories, Inc
M141	Oscar Mayer & Co
M142	Mayes, Sudderth & Ethercdge, Inc
M143	The Maytag Company
M144	MB Associates
M145	MB Research Laboratories, Inc
M146	McBain Instruments, Inc
M147	McBer and Company
M148	McCallum Testing Laboratories
M149	McCloskey Varnish Co
M150	McConnell, Steveley, Anderson, Architects & Planners
M151	McCormick & Company, Inc
M152	Walter C McCrone Associates, Inc
M153	McDanel Refractory Co
M155	McDonald & Associates
M156	McDonald & Van Der Poll
M157	McDonnell Douglas Corporation
M158	McDonnell, Proudfoot & Associates, Inc
M159	McFarland Design, Inc
M160	Paul R Me Ginnes and Associates Consulting Laboratories, Inc
M161	McGraw-Edison Company
M162	Arthur G McKee and Company
M163	McKinley Optics, Inc
M164	McLaughlin Gormley King Company
M165	Kinton, Incorporated KlOl McLaughlin Research Corporation
M166	McLean Engineering Laboratories
M167	McMillan Science Associates, Inc
M168	McNally Pittsburg Mfg Corp
M169	McNeil Corporation
M170	A J McPhee Consulting Engineers
M171	MDH Industries, Inc
M172	The Mead Corporation
M173	Meadows Industries, Inc
M174	Meadox Medicals, Inc
M175	Means Laboratories, Inc
M176	The Mearl Corporation
M177	Measurements Incorporated
M178	Mecca Electronics
M179	Mecha Design Inc
M180	Mechanical Mirror Works, Inc
M181	Mechanical Technology Incorporated
M182	Mechanization Associates
M183	Mechmetal-tronics Inc
M184	Mech-tronics Corporation
M185	Mechtronics Corporation
M186	Medalist Industries Inc
M187	Medical and Technical Research Associates, Inc
M188	Medical Foundation of Buffalo, Inc
M189	Medical Service Consultants, Inc
M190	Medicus Affiliates, Inc
M191	Meditron Instrument Corp
M192	Med-Science Electronics, Inc
M193	Medtronic, Inc
M194	Edward T Meehan and Associates
M195	Mee Industries, Inc
M196	M & E Engineering Service, Inc
M197	George E Meesc Naval Architects & Marine Engineers
M198	Mega Analytical Research Services Inc
M199	Megatek Corporation
M200	Geosystems, Inc GllO Mei Associates, Inc
M201	Mei-Charlton, Inc
M202	Melchs Food Products Inc
M203	Melland Gear and Instrument
M204	Memorex Corporation
M205	Menasha Corp
M206	Menlo Research Laboratory, Inc
M207	The Mennen Co
M208	Menninger Foundation
M209	Mensor Corporation
M210	Merck & Co, Inc
M211	Mercury Plastics Corporation
M212	Meredith Corporation
M213	Meret Inc
M214	Merichem Company
M215	Meridian Bio-Medical, Inc
M216	Meridian Laboratory
M217	Merrill Engineering Laboratories, Inc
M218	The Merrill-Palmer Institute
M219	Merrimac Engineering, Inc
M220	Merrimac Industries
M221	Merritt Cases, Inc
M222	Merritt Enterprises, Inc
M223	The Mesa Corporation
M224	Mesomet, Inc
M225	Messer Associates, Inc
M226	Metal Bellows Co
M227	Metal Building Interior Products Company
M228	Metalcrete Manufacturing Co
M229	Metalene Chemical Co, Inc
M230	Metal Innovations, Inc
M231	Metallurgical Engineers of Atlanta, Inc
M232	Metalwash Machinery Corp
M233	Metaplast Electrochemicals Corp
M234	Meta Systems, Inc
M235	Metco Incorporated
M236	Meteor, Inc
M237	Metcut Research Associates Inc
M238	Meteorology International Incorporated
M239	Metex Corporation
M240	Method Associates
M241	Methode Electronics, Inc
M242	Metis Corporation
M243	MetPath Inc
M244	Metra-Tech Industries Inc
M245	Metrix, Incorporated
M246	Metrix Instrument Co
M247	Metron Instruments, Inc
M248	Metropolitan Medical Center Research Foundation
M249	Metrotec Research Associates
M251	Meyers Systems and Technology, Inc
M252	M G Scientific
M253	Miami Valley Punch Inc
M254	The Mica Corporation
M255	Michelman Chemicals, Inc
M256	Michigan Cancer Foundation
M257	Michigan General Corp
M258	Michigan Technological University
M259	Micon Inc
M260	Microbac Laboratories, Inc
M261	Microbiological Laboratories, Inc
M262	Microbiological Research Corporation
M264	Microbiological Sciences, Inc
M265	Microcoatings, Inc
M266	Micro Craft, Incorporated
M267	Microdyne Corporation
M268	Microfibres, Inc
M269	Microlab-FXR
M270	The Micromanipulator Company
M271	Micromeritics Instrument Corporation
M272	Micronics International Inc
M273	Micron Inc
M274	Micron Instrument Corporation
M275	Micron Metals, Inc
M276	Micro-Now Instrument Co
M277	Microphase Corporation
M278	Micro Precision Products, Inc
M279	Microprocess Laboratory
M280	Microsemiconductor Corporation
M281	Microtec Laboratory
M282	Micro-Tel Corporation
M283	Micro-Therapeutics, Inc
M284	Micro Tool Service Inc
M285	Microtran Co
M286	Microwave Development Laboratories, Inc
M287	Microwave Power Devices, Inc
M288	Microwave Research Corporation
M289	Microwave Semiconductor
M290	Microwave Systems, Inc
M291	Microwave Techniques, Inc
M292	Mictron, Inc
M293	Mid America Microanalysis Lab Inc
M294	Mid-Continent Surveys, Inc
M295	The Middlestadt Machine Company
M296	Midland Macromolecular Institute
M297	Midland-Ross Corporation
M298	Mid Monmouth Industries, Inc
M299	Midstate Testing Laboratory Inc
M300	Midwest Electronic Industries, Inc
M301	Midwest Feather Co, Inc
M302	Midwest Research Institute
M303	Midwest Solvents Co, Inc
M304	The Mifflin, McCambridge Co
M305	Milbar Corp
M306	John R Miles Corporation
M308	Miller & Associates
M309	The Miller Company
M310	Miller Electric Manufacturing Company
M311	Harry Miller Corp
M312	The Miller Organization
M313	Millers Forge Manufacturing Corporation
M314	Miiliflect
M315	Milliken Company
M316	Millipore Corporation
M317	Millis Research, Inc
M318	Millivac Instruments, Inc
M321	Milton Roy Co
M322	Milwaukee Food Laboratories Inc
M323	Minatronics Corporation
M324	Mine Safety Appliances Company
M325	Minicars, Inc
M326	Minimatic Components, Inc
M327	Mini-Systems, Inc
M328	Minitec Corporation
M329	Minneapolis Medical Research Foundation, Inc
M330	Minnesota Mining and Manufacturing Company
M331	NEW ULM Minnesota Valley Testing Laboratories, Inc
M333	L J Minor Corp
M334	Minuteman Labs, Inc
M335	Miracle Adhesives Corporation
M336	L Miranda & Associates, Inc
M337	Miranol Chemical Company, Inc
M338	Mission Research Corporation
M339	YAZOO CITY Mississippi Chemical Corporation
M340	Missouri Analytical Laboratories, Inc
M341	Missouri Botanical Garden
M342	Missouri Research Laboratories, Inc
M343	Mitchell & Gauthier Associates
M344	George A Mitchell Co
M345	Mite Corp
M346	The Mitre Corporation
M347	James A Mixon & Associates, Inc
M348	MKGK, Incorporated
M349	MKG Optical Instrumentation Corp
M350	MKM Corporation
M351	MK Research and Development Company
M352	Mobay Chemical Corporation
M353	Mobil Corporation
M354	Mobility Systems & Equipment Co
M355	Mobil Tyco Solar Energy Corporation
M356	Modem Controls Inc
M357	D27O Modern Machine & Tool Co, Inc
M358	Modem Optics Corporation
M359	Modine Manufacturing Company
M360	Modoc Engineering Corporation
M361	Modular Computer Systems, Inc
M362	Modular Devices, Inc
M363	Modupac, Inc
M364	Moffatt & Nichol, Engineers
M365	Mohasco Corporation
M366	Mohawk Designs
M367	Mohawk Finishing Products Inc
M368	Molded Fiber Glass Companies
M369	Moleculon Research Corporation
M370	Monadnock. Paper Mills
M371	MONA Industries, Inc
M372	The Monarch Machine Tool Company
M373	Monarch Water Systems Inc
M374	Moncrief-Popovich Research Institute
M375	Monitek, Inc
M376	Monogram Industries, Inc
M377	Monolithic Systems Coporation
M378	Monroe Engineering Corp
M379	Monroe Standard, Inc
M381	The Montana Energy and MHD Research and Development Institute, Inc
M382	Montana Tech Alumni Foundation
M383	Montevideo Technology, Inc
M384	Montgomery Research, Inc
M385	Moog Inc
M386	Mooney Chemicals Inc
M388	Moore Corporation Limited
M389	Moorman Manufacturing Company
M390	Moretrench American Corporation
M391	Morgan Construction Co
M392	Morgan Consulting, Inc
M393	Morgen Design Inc
M393	Morgen Design Inc
M394	Morris & Lee, Inc
M395	Morrison-Knudsen Co, Inc
M396	The Morrison Milling Company
M397	Morrison Products Inc
M398	Morris Pumps, Inc
M399	Morse Laboratories
M400	Morton-Norwich Products, Inc
M401	Moses, Epstein & Wiseman, Inc
M402	Mosfet Micro Labs, Inc
M403	Moshman Associates, Inc
M404	Mosier Industries, Inc
M406	Motch & Merryweather Machinery Co
M408	Motor Appliance Corp
M410	Moto-Search, Inc
M411	Mototron, Inc
M412	Mountain States Mineral Enterprises, Inc
M413	Mountain West Research, Inc
M414	Moutrey & Associates, Inc
M415	M/PF Research, Inc
M416	MPS Consultants
M417	MRI Systems Corp
M418	M-R Plastics and Coatings, Inc
M419	MSI Telecommunications Consulting Engineers
M420	MSM, Inc
M421	MTD Research & Development Corporation
M422	MTS Systems Corporation
M423	Mu-Del Electronics, Inc
M424	Mueller Co
M425	Muffoletto Optical Company, Inc
M426	Muirhead, Inc
M427	Mullett Associates, Inc
M428	Multimatic Products, Inc
M429	Multisystems, Inc
M430	Multus Corporation
M431	Municipal Environmental Associates, Inc
M432	Murdock, Inc
M433	Robert A Murley & Associates
M434	Murphy-Phoenix Co
M435	Murphy Products Company, Inc
M436	Museum of Northern Arizona, Inc
M437	Mutron Corporation
M438	Mystech Associates, Inc
N001	Naarden International USA
N002	Nabisco, Inc
N003	Nalco Chemical Company
N004	Nalin Laboratories
N005	Nalle Plastics, Inc
N006	Namco Machinery Inc
N007	Nametre Company
