J040	Johner Manufacturing Corporation	1
J041	Johns-Manville Corporation	1
J042	Johnson & Johnson	0
J042	Johnson & Johnson, New Ventures Division	0
J042	Johnson & Johnson, McNeil Pharmaceutical	1
J043	Johnson Controls, Inc	1
J044	E F Johnson Co	1
J045	Johnson Engineering Company	1
J046	Johnson Laboratories, Inc	1
J047	Lawrence Johnson Associates, Iric	1
J048	Johnson Matthey, Inc	1
J049	Johnson Products Co, Inc	1
J050	Johnson Rubber Company	1
J051	S C Johnson & Son, Inc	1
J052	Wm B Johnson and Associates, Inc	1
J053	Jon B Jolly Inc	1
J054	Jones & Stokes Associates, Inc	1
J055	Jones-Blair Company	1
J056	Jones Chemicals, Inc	1
J057	Jordan, Apostal, Ritter Associates, Inc	1
J058	Edward C Jordan Co, Inc	1
J059	Roy Jorgensen Associates, Inc	1
J060	Joslyn Manufacturing and Supply Co	1
J061	Jotun-Baltimore Copper Paint Co	1
J062	Joy Manufacturing Company	1
J063	J-Tec Associates, Inc	1
J064	JTI Corporation	1
J065	Jurarez and Associates, Inc	1
J066	Judson Research & Mfg Co	1
J067	Julie Research Laboratories, Inc	1
J068	Jung Products Inc	1
J069	JWK International Corporation	1
J070	JWM Corporation	-69
K001	Klipsch and Associates, Inc	0
K001	Knudsen Corporation	0
K001	KNS Companies Incorporated	0
K001	Kaman AviDyne	0
K001	KMS Fusion, Inc	0
K001	KMS Industries, Inc	0
K001	Klein Associates, Inc	0
K001	Kontes	0
K001	Klotzbach Associates	0
K001	Knight Enterprises Inc	0
K001	Kadlec Associates	0
K001	Morris Knowles Incorporated	0
K001	Knowlton Brothers	1
K002	Kahle Engineering Company	1
K003	Kahl Scientific Instrument Corp	1
K004	Kahn Industry	1
K005	Kaiser Aluminum & Chemical Corporation	1
K006	Kaiser Cement Corporation	1
K007	Martin L Kaiser, Inc	1
K008	Kalart Victor Corp	1
K009	Kallen & Lemelson	2
K011	Kaltec Scientific Instrument Inc	1
K012	Kalvar Corporation	1
K013	Kaman Corporation	1
K014	K&L Microwave Inc	1
K015	Kan-Du Tool & Instrument Corp	1
K016	Kaneb Services Inc	1
K017	Kane-Miller Corporation	1
K018	Kansas City Testing Laboratory, Inc	1
K019	K & W Products Div	1
K020	Kaple Lumber Co Inc	1
K021	Kappa Systems, Inc	1
K022	Kappe Associates Inc	1
K023	The Kar Laboratory	1
K024	William Karp Consulting Company, Inc	1
K025	Kase Equipment Corporation	1
K026	Kasper Foundry Co	1
K027	G S Kass & Associates, Ltd	1
K028	Kastar, Inc	1
K029	Raphael Katzen Associates International, Inc	1
K030	Richard A Katzman Consultant	1
K031	Kaufman Glass Company	1
K032	Kay-Fries, Incorporated	1
K033	Kay Laboratories, Inc	1
K034	Kaysam Corp of America	1
K035	KBG Corporation	1
K036	KDA	1
K037	KDI Corporation	1
K038	Keane Inc	1
K039	A T Kearney, Inc	1
K040	Keating of Chicago, Incorporated	1
K041	Keck-Craig Associates	1
K042	Keebler Company	1
K043	Keene Corporation	1
K044	Kees Surgical Specialty Co	1
K045	Kegelman Bros Inc	1
K046	Keithley Instruments, Inc	1
K047	Kelch Manufacturing Corporation	1
K048	Kelchner Engineering and Design Company	1
K049	Kellett Corporation	1
K050	Kelley Company, Inc	1
K051	Kellogg Company	1
K052	Kellogg Corporation	1
K053	Kellwood Company	1
K054	Kemlite Laboratories, Inc	1
K055	Kemlon Products & Development Co	1
K056	Kemper-Behavioral Science Associates, Inc	1
K057	Kemtune, Inc	1
K058	Kendall Associates	1
K059	Kendall Infrared Laboratories	1
K060	Kendrick & Company	1
K061	Kennametal Inc	1
K062	Kennecott Copper Corporation	1
K063	M S Kennedy Corporation	1
K064	Kenrich Petrochemicals Inc	1
K065	Kentucky Testing Laboratory Corp	1
K066	Kenvirons, Inc	1
K067	Kenyon Enterprises	1
K068	Kenyon Magnetics, Inc	1
K069	Keramco Refractories	1
K070	Kerr Combustion International Incorporated	1
K071	Kerr-McGee Corporation	1
K072	Kessler-Ellis Products Company	1
K073	Ketron, Incorporated	1
K074	Keuffel & Esser Co	1
K075	Ke vex Corporation	1
K076	Kewaunee Scientific Equipment Corporation	1
K077	Keyan Industries Inc	1
K078	Key Polymer Corporation	1
K079	Keystone Battery Corporation	1
K080	Keystone Color Works, Inc	1
K081	Keystone Computer Associates, Inc	1
K082	Keystone Consolidated Industries, Inc	1
K083	Keystone Electronic Corporation	1
K084	KFC Systems Inc	1
K085	Kice Metal Products Co, Inc	1
K086	Kidde, Inc	1
K087	Kilpatrick Associates Inc	1
K088	Kimball International, Inc	1
K089	Kimball Physics, Inc	1
K090	Kimberly-Clark Corporation	1
K091	Kinco Inc	1
K092	Kinetic Dispersion Corporation	1
K093	Kinetics Corporation	1
K094	The King Co of Owatonna	1
K095	King Industries, Inc	1
K096	King Laboratories, Inc	1
K097	King Radio Corp	1
K098	Kings Electronics Co, Inc	1
K099	Kinnetic Laboratories, Inc	1
K100	Kinton, Incorporated	2
K102	T F Kirkman Inc	1
K103	Kirk Research & Development	1
K104	Kisco Company, Inc	1
K105	Kistler-Morse Corporation	1
K106	Kitts Design Associates, Inc	1
K107	KKBNA, Consulting Engineers	1
K108	Charles Klabosh, Consultant	1
K109	KLD Associates, Inc	2
K111	KLI, Inc	9
K120	Koba Associates, Inc	1
K121	Koch Industries, Inc	1
K122	Peter F Koch and Associates, Inc	1
K123	Louis Koenig Research	1
K124	E F Koetsch & Associates	1
K125	Kohler Co	1
K126	Kohler-General, Inc	1
K127	Frederick H Kohloss & Associates, Inc	1
K128	H Kohnstamm & Co, Inc	1
K129	Kolar Enterprises, Inc	1
K130	Kolmar Laboratories, Inc	1
K131	Kometco, Inc	1
K132	Konigsberg Instruments, Inc	2
K134	Kooltronic, Inc	1
K135	Koppers Company, Inc	1
K136	Korfund Dynamics Corporation	1
K137	Kornylak Corporation	1
K138	Koss Corp	1
K139	KPFF Consulting Engineers	1
K140	Allen L Kracower &■ Associates, Inc	1
K141	Kraft Apparatus, Inc	1
K142	Krall Management Incorporated	1
K143	H Kramer & Co	1
K144	Kratos Ing	1
K145	Krause Milling Company	1
K146	Krause Plow Corp	1
K147	Kremers-Urban Company	1
K148	Kreonite, Incorporated	1
K149	Irving P Krick Associates, Inc	1
K150	Kroger Company	1
K151	Krohn-Hite Corporation	1
K152	KRS Associates, Inc	1
K153	Kryptonics, Inc	1
K154	KTA-Tator, Inc	1
K155	Kulicke And Soffa Industries, Inc	1
K156	Kulite Semiconductor Products, Inc	1
K157	Kurth Malting Corporation	1
K158	Kurz-Kasch, Inc	1
K159	Kuss Corporation	1
K160	Kussmaul Electronics Co Inc	1
K161	Kyros Corp	-160
L001	Lockheed-California Company	0
L001	Lockheed Marine Biology Laboratory	0
L001	Loral Corporation, Southcom Division	0
L001	Lindsay Olive Growers	0
L001	Lockheed Aircraft Service Company	0
L001	Lockheed Corporation, Research and Development Laboratory	0
L001	Liberty Products, Inc	0
L001	Lone Star Industries, Inc	0
L001	Loctite Corp	0
L001	Lockheed-Georgia Company	0
L001	R F Lindgren Enclosures, Inc	0
L001	Erik A Lindgren & Associates, Inc	0
L001	Lindberg Corporation	0
L001	Linear Alpha, Inc	0
L001	Lindberg Heat Treating Co	0
L001	Lilly Industrial Coatings, Inc	0
L001	Litton Bionetics, Inc	0
L001	LNK Corporation, Inc	0
L001	Lorenzi, Dodds & Gunnill Inc	0
L001	Liberty Mutual Insurance Companies	0
L001	Luft Instruments, Inc	0
L001	Luzier Personalized Cosmetics	0
L001	LaBarge, Inc	0
L001	Laclede Steel Co	0
L001	La France Manufacturing Company	0
L001	Londe-Parker-Michels, Inc	0
L001	Lynch Communication Systems Inc	0
L001	Charles H Luhrs	0
L001	Lockheed Electronics Co, Inc	0
L001	Lowe Paper Company	0
L001	Lumitron Corporation	0
L001	LNR Communications Inc	0
L001	Loral Corporation	0
L001	Lory Industries, Inc	0
L001	Louisiana-Pacific Corporation, Weather Seal Division	0
L001	Linde Hydraulics Corporation	0
L001	L A Lux Company	0
L001	Lukens Steel Company	0
L001	Lord Corporation	0
L001	Lindau Chemicals Inc	0
L001	The LTV Corporation	0
L001	LWFW, Inc	0
L001	Litton Resources Systems	0
L001	LWFW, Inc	0
L001	Louis Allis Division	1
L002	Labconco Corporation	1
L003	Lab Fabricators Co	1
L004	Labindustries	1
L005	Laboratory for Fluid Power	1
L006	Laboratory Instrumentation Services, Inc	1
L007	Laboratory of Samuel Freedman	1
L008	Labor Research Association, Inc	1
L009	Lab Products, Inc	3
L012	Ladd Research Industries, Inc	1
L013	Lad Electro-Systems, Inc	1
L014	Ladish Co	1
L015	Lafayette Instrument Co	2
L017	Lahey Clinic Foundation	1
L018	Laikin Optical Corp	1
L019	Lake Shore Cryotronics, Inc	1
L020	Lamaur, Inc	1
L021	James Lambeth, AIA	1
L022	Karl Lambrecht Corporation	1
L023	La Motte Chemical Products Company	1
L024	Lamports Company	1
L025	Lancaster Laboratories, Inc	1
L026	Lancer Chemical Inc	1
L027	Lancer Electronics Corporation	1
L028	Landis & Gyr N A, Inc	1
L029	Land O’Lakes Inc	1
L030	Langston Laboratories, Inc	1
L031	Lankard Materials Laboratory, Inc	1
L032	Lansmont Corporation	1
L033	Lanson Industries, Inc	1
L034	Lapuck Laboratories	1
L035	La Rocca Science Laboratories, Inc	1
L036	W T LaRose & Associates, Inc	1
L037	Larson Aero Development	1
L038	Roland S Larson & Associates	1
L039	La Salle Steel Company	1
L040	Laser Holography Inc	1
L041	Lasermation, Inc	1
L042	Lasermetrics, Inc	1
L043	Laser Nucleonics Inc	1
L044	Laser Opticsj Inc	1
L045	Laser Precision Corporation	1
L046	Laser Technology Inc	1
L047	Las-Lab Company	1
L048	Lathrop Paulson Company	1
L049	J R Latimer, Jr, Inc	1
L050	Latimer, Miller, Sommers, and Wallace, PA	1
L051	Lava Crucible-Refractories Co	1
L052	Law, Mathematics and Technology, Inc	1
L053	A C Lawrence Leather Co	1
L054	Lawrence Aviation Inc	1
L055	Lawrence Electronics Company	1
L056	Lawrence Engineering, Inc	1
L057	Lawrence-Leiter & Company	1
L058	Lawter Chemicals, Inc	1
L059	Lea, Elliott, McGean & Company	1
L060	The Lea Manufacturing Company	1
L061	K T Lear Associates, Inc	1
L062	LeaRonal, Inc	1
L063	Lear Siegler Inc	1
L064	Leberco Laboratories	1
L065	LeBlanc Research Corporation	1
L066	LeBlond Inc	1
L067	Leco Corporation	1
L068	Lectroetch Company	1
L069	Ledoux & Co, Inc	1
L070	Lee Foundation for Nutritional Research	1
L071	Leemis Marketing Consultants, Inc	1
L072	Lee Pharmaceuticals	1
L073	Ray Lee Corp	1
L074	Leesona Corp	1
L075	Lee Techni-Coal Mining & Geological Consulting	1
L076	Le Fiell Mfg Co	1
L077	Legrady Corp	1
L078	Lehighton Electronics, Inc	1
L079	The Lehigh Valley Laboratories, Inc	1
L080	Lely	1
L081	Lemert Engineering Co Inc	1
L082	LeMont Scientific, Inc	1
L083	Lengor Incorporated	1
L084	Lenox China, Inc	1
L085	Reid H Leonard Chemical Laboratory	1
L086	LeSchack Associates, Ltd	1
L087	Lester Associates, Inc	1
L088	Lester Laboratories, Inc	1
L089	Lever Brothers Company	1
L090	C Lever Co, Inc	1
L091	Levi Strauss & Co	1
L092	Lew Associates	1
L093	Lewis & Saunders, Inc	1
L094	The Lewis Engineering Co	1
L095	Lewis Engineering, Inc	1
L096	Samuel R Lewis Associates, Inc	1
L097	Lexalite International Corporation	1
L098	LFE Corporation	1
L099	L'Garde, Inc	1
L100	LGL Limited—U S Inc	2
L102	Liberty Industries, Inc	2
L104	LI-COR Inc	1
L105	Life Sciences, Inc	1
L106	Life Sciences, Inc	1
L107	Life Support Systems Inc	1
L108	Life Systems, Inc	1
L109	Liggett Group Inc	11
L120	Line Fast Corporation	1
L121	Linguistic Systems, Inc	1
L122	Linton & Co, Inc	1
L123	The Lionel Corporation	1
L124	Lipe-Rollway Corp	1
L125	Thomas J Lipton Inc	1
L126	Lisle Computer Corporation	1
L127	Arthur D Little, Inc	1
L128	Roy Littlejohn Associates, Inc	1
L129	Littleton Research and Engineering Corp	1
L130	Litton Industries, Inc	0
L130	Litton Microwave Cooking Products Division, Research & Development Department	2
L132	LND, Inc	2
L134	LNP Corporation	2
L136	Locke Insulators Inc	1
L137	Lockheed Corporation	1
L138	Lockwood, Andrew & Newnam, Inc	2
L140	Locus, Inc	1
L141	Albert Loeffler & Company, Inc	1
L142	Loews Corporation	1
L143	Log E/Interpretation Systems Incorporated	1
L144	Logicon, Inc	1
L145	Logic Systems, Inc	1
L146	Logimetrics Inc	1
L147	Logistics Management Engineering, Inc	1
L148	Logistics Research & Engineering	1
L149	Logitek Inc	3
L152	Long Island Lighting Company	1
L153	Lorain Electronics Corporation	2
L155	Lorch Electronics Corp	2
L157	R V Lord & Associates, Inc	3
L160	Louisiana-Pacific Corporation	1
L161	Louisville Cement Co	1
L162	Louisville Testing Laboratory, Inc	1
L163	Loureiro Engineering Associates	1
L164	Love, Friberg & Associates, Inc	1
L165	Lovelace Medical Center	1
L166	Loveland Industries, Inc	1
L167	Lowell Observatory	1
L168	M Lowenstein Corporation	2
L170	John L Lowery and Associates	1
L171	Lowry Manufacturing, Inc	2
L173	Lubell Laboratories Inc	1
L174	David Lubman & Associates	1
L175	Lubricant Consultants, Inc	1
L176	The Lubrizol Corporation	1
L177	Jose Pepe Lucero	1
L178	Lucitron, Inc	1
L179	Luckey Laboratories, Incorporated	1
L180	Ludlow Industries, Inc	5
L185	Lummus Industries	1
L186	Lundstrom Laboratories, Inc	1
L187	Lundy Electronics & Systems, Inc	3
L190	LWFW, Inc	1
L191	Lycott Environmental Research Inc	1
L192	Lydall Inc	2
L194	Lyndhurst Farms Ltd	1
L195	Lytron, Inc	-194
M001	Marshall Long Acoustics	0
M001	Meret Inc	0
M001	Martel Laboratories, Inc	0
M001	Martel Laboratories, Inc	0
M001	Marsh-McBirney, Inc	0
M001	Maas & Waldstein Co	0
M001	Marsh & McLennan, Incorporated	0
M001	Mar-Test Inc	0
M001	James W Martin & Associates	0
M001	Mars, Inc	1
M002	MacAndrews & Forbes Group Inc	0
M002	Harry Miller Corp	1
M003	McBain Instruments, Inc	1
M004	McBer and Company	1
M005	McCloskey Varnish Co	1
M006	McConnell, Steveley, Anderson, Architects & Planners	1
M007	McCormick & Company, Inc	1
M008	Walter C McCrone Associates, Inc	1
M009	Ceiling Fans Inc ClOl McDanel Refractory Co	2
M011	McDonald & Associates	1
M012	McDonald & Van Der Poll	1
M013	MacDonald Engineering	1
M014	McDonnell Douglas Electronics Company	0
M014	McDonnell Douglas Corporation	1
M015	Libbey-Owens-Ford Company LlOl —	1
M016	McFarland Design, Inc	1
M017	McGraw-Edison Company	1
M018	McHenry & Co	1
M019	Machinecraft, Inc	1
M020	Mack Electric Devices, Inc	1
M021	McKinley Optics, Inc	1
M022	McLaughlin Gormley King Company	1
M023	McLaughlin Research Corporation	1
M024	McLean Engineering Laboratories	1
M025	MacMillan Research	1
M026	McMillan Science Associates Inc	1
M027	McNally Pittsburg Mfg Corp	1
M028	McNeil Corporation	1
M029	John S MacNeill Jr, PC	1
M030	M A-COM, Inc	1
M031	A J McPhee Consulting Engineers	1
M032	Macro Corporation	1
M033	Macrodyne, Inc	1
M034	Macro Systems, Inc	1
M035	R H Macy & Co, Inc	1
M036	Madawaska Mines Limited	1
M037	Magic American Chemical Corporation	1
M038	Magic Marker Corporation	1
M039	Magna Research Inc	1
M040	Magnetic Corporation of America	1
M041	Magnetic Engineering Associates, Inc	1
M042	Magnetic Marketing Corp	1
M043	Magnetic Research, Inc	1
M044	Magnetics International, Inc	1
M045	Magnetronics Controls, Inc	1
M046	Magnuson Engineers, Inc	1
M047	Makai Ocean Engineering, Inc	1
M048	Mako Compressors, Inc	1
M049	Malco Products, Inc	1
M050	Mallet And Company, Inc	1
M051	Mallinckrodt, Inc	1
M052	Management Advisiory Services, Inc	1
M053	Management Analysis Center, Inc	1
M054	Management Consultants Unlimited, Inc	1
M055	Management Design, Inc	1
M056	Management Engineers Incorporated	1
M057	Management Information Corporation	1
M058	Management Science Associates	1
M059	Management Techniques	1
M060	Managistics Associates	1
M061	Manalytics, Inc	1
M062	Manchester Laboratories, Inc	1
M063	Mandate Corporation	1
M064	M & E Engineering Service, Inc	1
M065	Mangone Laboratory, Inc	1
M066	Mangrove Systems, Inc	1
M067	Manhattan Industries, Inc	1
M068	The B Manischewitz Co	1
M069	Mankind Research Unlimited, Inc	1
M070	Manlabs, Inc	1
M071	Roy Mann Associates, Inc	1
M072	Manostat Corporation	1
M073	Mantaline Corporation	1
M074	Mantech International Corporation	1
M075	C L Mantell and Associates	1
M076	Mapco Inc	1
M077	The Map Corporation	1
M078	Maple Island, Inc	1
M079	Marathon Oil Company	1
M080	MARC Analysis Research Corporation	1
M081	Kallestad Laboratories, Inc KIO Marchak Engineering & Mfg Co	1
M082	Marchand Electronic Laboratories, Incorporated	1
M083	Marche Instruments, Inc	1
M084	Maremont Corporation	1
M085	Margeotes/Fertitta, Inc	1
M086	Maria Collins Inc	1
M087	Mar, Incorporated	1
M088	Marine Biological Consultants, Inc	1
M089	Marine Electric Corporation	1
M090	Marineland, Incorporated	1
M091	Marineland of The Pacific Biological Laboratory	1
M092	Marine Management Systems, Inc	1
M093	Marine Products Co	1
M094	Marine Safety Equipment Corporation	1
M095	Marine Science Consortium	1
M096	Marine Technology, Inc	1
M097	Marion Laboratories, Inc	1
M098	Maritime Dynamics, Incorporated	1
M099	Marketeam Associates	3
M102	Mark Resources, Inc	1
M103	Marks Polarized Corporation	1
M104	Marlane Development Co Inc	1
M105	Marlen Research Corp	1
M106	The Marley Company	1
M107	The Marley Organization, Inc	1
M108	Marlow Industries, Inc	1
M109	Marlyn Engineering Corporation	2
M111	Union Camp Corporation, Monroe	0
M111	Marquess Engineering Company	2
M113	Marshall Oil Co, Inc	7
M120	Martin Marietta Corporation	1
M121	Xienta, Inc XIO Martis Associates	1
M122	Marvalaud, Inc	1
M123	Maryland Nuclear Medicine Laboratory	1
M124	C H Masland & Sons	1
M125	Masonite Corporation	1
M126	Mason-Renshaw Industries	1
M127	Massachusetts Materials Research, Inc	1
M128	Mast Development Company	1
M129	Master International Corp	1
M130	Masterwork, Inc	1
M131	Mater Engineering	1
M132	Material Concepts, Inc	1
M133	Materials Electronic Products Corp	1
M134	Materials Handling Systems, Inc	1
M135	Materials Management Systems Inc	1
M136	Materials Research Corporation	1
M137	Materials Research, Inc	1
M138	Materials Research Laboratory, Inc	1
M139	Materials Sciences Corporation	1
M140	Materials Technology Corporation	1
M141	Material System Analysts	1
M142	Mateson Chemical Corp	1
M143	Mathematica, Inc	1
M144	Mathematical Applications Group, Inc	1
M145	Lighting Technology, Inc LUO Mathematical Sciences Northwest, Inc	1
M146	The Matlin Company, Inc	1
M147	MATRECON	1
M148	Matrix Corporation	2
M150	Matrix, Inc	1
M151	Maurer Engineering, Inc	1
M152	Maury Microwave Corporation	1
M153	Maxwell Laboratories, Inc	1
M154	Mayco Oil Chemical Company	1
M155	Oscar Mayer & Co	1
M156	Mayes, Sudderth & Etheredge, Inc	1
M157	The Maytag Company	1
M158	MB Associates	1
M159	MB Research Laboratories, Inc	1
M160	McCallum Testing Laboratories, Inc	1
M161	MCC Weimar	1
M162	McDermott, Inc	1
M163	Paul R McGinnes and Associates Consulting Laboratories, Inc	1
M164	Davy McKee, Inc	1
M165	MDH Industries, Inc	1
M166	The Mead Corporation	1
M167	Meadows Industries, Inc	1
M168	Meadox Medicals, Inc	1
M169	Means Laboratories, Inc	1
M170	The Mearl Corporation	1
M171	Measurements Incorporated	1
M172	Mecca Electronics	1
M173	Mecha Design Inc	1
M174	Mechanical Mirror Works, Inc	1
M175	Mechanical Technology Incorporated	1
M176	Mechanization Associates	1
M177	Mechmetal-tronics Inc	1
M178	Mech-tronics Corporation	1
M179	Medalist Industries Inc	1
M180	Medical and Technical Research Associates, Inc	1
M181	Medical Service Consultants, Inc	1
M182	Med-Science Electronics, Inc	1
M183	Medtronic, Inc	1
M184	Edward T Meehan and Associates	1
M185	Mee Industries, Inc	1
M186	George E Meese Naval Architects & Marine Engineers	1
M187	Mega Analytical Research Services Inc	1
M188	Megatek Corporation	1
M189	Mei Associates, Inc	2
M191	Melchs Food Products Inc	1
M192	Melland Gear and Instrument of Hauppauge, Inc	1
M193	Memorex Corporation	1
M194	Menasha Corp	1
M195	The Mennen Co	1
M196	Merck & Co, Inc	1
M197	Mercury Plastics Corporation	1
M198	Meredith Corporation	2
M200	Merichem Company	1
M201	Meridian Laboratory	1
M202	Merrill Engineering Laboratories, Inc	1
M203	Merrimac Engineering, Inc	1
M204	Merrimac Industries, Inc	1
M205	Merritt Cases, Inc	1
M206	Mesomet, Inc	1
M207	Metachem Resins Corporation	1
M208	Metal Bellows Corporation	1
M209	Metal Building Interior Products Company	1
M210	Metalcrete Manufacturing Co	1
M211	Metal Innovations, Inc	1
M212	Metallurgical Engineers of Atlanta, Inc	1
M213	Metalwash Machinery Corp	1
M214	Metaplast Electrochemicals Corp	1
M215	Meta Systems, Inc	1
M216	Metco Incorporated	1
M217	Metcut Research Associates Inc	1
M218	Meteorology International Incorporated	1
M219	Metex Corporation	1
M220	Methode Electronics, Inc	1
M221	Metis Corporation	1
M222	MetPath Inc	1
M223	Metra-Tech Industries Inc	1
M224	Metrix Instrument Co	1
M225	Metron Instruments, Inc	1
M226	Metropolitan Consolidated Industries	1
M227	Metropolitan Education & Training Corp	1
M228	The Meyercord Co	1
M229	Meyers Systems and Technology, Inc	1
M230	M G Scientific	1
M231	Miami Valley Punch Inc	1
M232	The Mica Corporation	1
M233	Michelman Chemicals, Inc	1
M234	Michigan General Corp	1
M235	Michigan Molecular Institute	1
M236	Michigan Technological University	1
M237	Micon Inc	1
M238	Microbac Laboratories, Inc	1
M239	Microbiological Laboratories, Inc	1
M240	Microbiological Research & Development, Inc	1
M241	Microbiological Research Corporation	1
M242	MicroCoatings, Inc	1
M243	Micro Craft, Incorporated	1
M244	Microdyne Corporation	1
M245	Microfibres, Inc	1
M246	Microlab-FXR	1
M247	The Micromanipulator Company	1
M248	Micromeritics Instrument Corporation	1
M249	Micronics International Inc	1
M250	Micron Inc	1
M251	Micron Instrument Corporation	1
M252	Micron Metals, Inc	1
M253	Micro-Now Instrument Co	1
M254	Microphase Corporation	1
M255	Microprocess Laboratory	1
M256	Microsemiconductor Corporation	1
M257	Microtec Laboratory	1
M258	Micro-Tel Corporation	1
M259	Micro Tool Service Inc	1
M260	Microtran Co	1
M261	Microwave Development Laboratories, Inc	1
M262	Microwave Power Devices, Inc	1
M263	Microwave Research Corporation	1
M264	Microwave Semiconductor	1
M265	Microwave/Systems, Inc	1
M266	Microwave Techniques, Inc	1
M267	Mictron, Inc	1
M268	Mid-Continent Surveys, Inc	1
M269	The Middlestadt Machine Company	1
M270	Midland-Ross Corporation	1
M271	Midstate Testing Laboratory Inc	1
M272	Midwest Electronic Industries, Ihc	1
M273	Midwest Feather Co, Inc	1
M274	Midwest Research Institute	1
M275	Midwest Solvents Co, Inc	1
M276	Milbar Corp	1
M277	Miles Laboratories, Inc, Lab-Tek Division	0
M277	CTS Corporation C5O5 Miles Laboratories, Inc	1
M278	The Miller Company	1
M279	Miller Electric Mfg Co	2
M281	The Miller Organization	1
M282	Milliken Company	1
M283	Millipore Corporation	1
M284	Minis Corporation	1
M285	Millivac Instruments, Inc	1
M286	Milmark Research, Inc	1
M287	Milner-Fenwick, Inc	1
M288	Milton Roy Co	1
M289	Milwaukee Food Laboratories Inc	1
M290	Minatronics Corporation	1
M291	Mine Safety Appliances Company	1
M292	Minicars, Inc	1
M293	Minimatic Components, Inc	1
M294	Mini-Systems, Inc	1
M295	Minitec Corporation	1
M296	Minneapolis Medical Research Foundation, Inc	1
M297	Markley Laboratories, Inc MlOl Minnesota Valley Testing Laboratories, Inc	1
M298	Minority Engineers of Louisiana (MEL), Inc	1
M299	L J Minor Corp	1
M300	Minuteman Labs, Inc	1
M301	Miracle Adhesives Corporation	1
M302	L Miranda & Associates, Inc	2
M304	Mission Research Corporation	1
M305	Mississippi Chemical Corporation	1
M306	Missouri Analytical Laboratories, Inc	1
M307	Missouri Botanical Garden	2
M309	Mitchell & Gauthier Associates	1
M310	George A Mitchell Co	1
M311	Mite Corp	1
M312	The Mitre Corporation	1
M313	MKGK, Incorporated	1
M314	MKG Optical Instrumentation Corp	1
M315	MKM Corporation	1
M316	MK Research and Development Company	1
M317	Mobay Chemical Corporation	1
M318	Mobil Corporation	1
M319	Mobility Systems & Equipment Co	1
M320	Mobil Tyco Solar Energy Corporation	1
M321	Modern Controls Inc	1
M322	Modern Machine & Tool Co, Inc	1
M323	Modern Optics Corporation	1
M324	Modine Manufacturing Company	1
M325	Modoc Engineering Corporation	1
M326	Modular Devices, Inc	1
M327	Moffatt & Nichol, Engineers	1
M328	Mohasco Corporation	1
M329	Mohawk Finishing Products Inc	2
M331	Molded Fiber Glass Companies	1
M332	Moleculon Research Corporation	1
M333	Monadnock Paper Mills	1
M334	MONA Industries, Inc	1
M335	The Monarch Machine Tool Company	1
M336	Monarch Water Systems Inc	1
M337	Moncrief-Popovich Research Institute	1
M338	Monitek, Inc	1
M339	Monogram Industries, Inc	1
M340	Monolithic Systems Coporation	1
M341	Monroe Engineering Corp	1
M342	Monroe Industries, Inc	1
M343	Monroe Standard, Inc	1
M344	Monsanto Company	0
M344	MP&R - Fabricated Product Division	0
M344	Monsanto Company, Dayton Laboratory	1
M345	The Montana Energy and MHD Research and Development Institute, Inc	1
M346	Montana Tech Alumni Foundation	1
M347	Montevideo Technology, Inc	1
M348	Montgomery Engineers	1
M349	Moog Inc	1
M350	Mooney Chemicals Inc	1
M351	Mooney Engineering, Inc	1
M352	Moore Business Forms	1
M353	Moorman Manufacturing Company	1
M354	Moretrench American Corporation	1
M355	Morgan Construction Co	1
M356	Morgan Consulting, Inc	1
M357	Morgen Design Inc	1
M358	Morris & Lee, Inc	1
M359	Morrison-Knudsen Co, Inc	1
M360	The Morrison Milling Company	1
M361	Morrison Products Inc	1
M362	Morris Pumps, Inc	1
M363	Morse Laboratories	1
M364	Morton-Norwich Products, Inc	1
M365	Moses, Epstein & Wiseman, Inc	1
M366	Mosfet Micro Labs, Inc	1
M367	Moshman Associates, Inc	1
M368	Mosier Industries, Inc	1
M369	Mosinee Paper Corporation	1
M370	Motch & Merryweather Machinery Co	1
M371	Motion Control, Inc	1
M372	Motor Appliance Corp	1
M373	Motorola, Inc	1
M374	Moto-Search, Inc	1
M375	Mototron, Inc	1
M376	Mountain States Mineral Enterprises, Inc	1
M377	Mountain West Research, Inc	1
M378	M/PF Research, Inc	1
M379	MPS Consultants	2
M381	MSI Telecommunications Consulting Engineers	1
M382	MSM, Inc	1
M383	MTD Research & Development Corporation	1
M384	MTS Systems Corporation	1
M385	Mu-Del Electronics, Inc	1
M386	Mueller Co	1
M387	Muffoletto Optical Company, Inc	1
M388	Muirhead, Inc	1
M389	Mullett Associates, Inc	1
M390	Multimatic Products, Inc	1
M391	Multisystems, Inc	1
M392	Munco, Inc	1
M393	Municipal Environmental Associates, Inc	1
M394	Murdock, Inc	1
M395	Robert A Murley & Associates	1
M396	Murphy-Phoenix Co	1
M397	Murphy Products Company, Inc	1
M398	Museum of Northern Arizona, Inc	1
M399	Mutron Corporation	1
M400	MWS Precision Wire Industries	1
M401	Mystech Associates, Inc	-400
N001	Naarden International USA	1
N002	Mobil Oil Nabisco Brands	1
N003	Nalco Chemical Company	1
N004	McGraw-Edison Service Group Mr7.4 Nalin Laboratories	1
N005	Nalle Plastics, Inc	1
N006	Namco Machinery Inc	1
N007	Nametre Company	1
N008	Nanmac Corporation	1
N009	Nanodata Corporation	2
